student_id,state,school_type,gender,age,class_level,distance_to_school_km,household_income_band,parent_education_level,num_siblings,part_time_work,has_scholarship,family_support,health_issues,attendance_rate_pct,term1_avg_score,term2_avg_score,term3_avg_score,overall_avg_score,extracurricular_involvement,risk_score_raw,dropout_risk_level
STU0905,Oyo,Public,Male,11,JSS1,4.9,Middle,Tertiary,7,No,No,Yes,No,80.9,66.3,68.5,65.4,66.7,No,21.4,Low
STU0906,Borno,Public,Male,13,JSS1,1.1,Low,Secondary,1,No,No,Yes,No,90.3,80.3,61.7,85.1,75.7,No,16.8,Low
STU0907,Kano,Private,Male,16,SS1,0.6,Middle,Primary,5,No,No,No,No,85.2,42.0,61.0,48.2,50.4,No,41.1,Medium
STU0908,Kano,Public,Female,12,SS1,4.5,Middle,Secondary,1,No,No,Yes,No,79.6,80.6,33.3,66.4,60.1,No,11.6,Low
STU0909,Ogun,Private,Female,11,SS3,9.7,High,Tertiary,6,No,No,Yes,No,76.9,62.0,74.5,68.7,68.4,Yes,27.7,Low
STU0910,Edo,Private,Female,13,JSS1,4.1,Low,Primary,6,Yes,No,No,No,71.9,35.6,51.7,34.7,40.7,Yes,86.7,High
STU0911,Plateau,Private,Male,15,SS2,5.3,Low,Primary,6,No,No,Yes,No,85.4,93.9,59.8,44.5,66.1,No,28.5,Low
STU0912,Kano,Public,Male,12,JSS2,4.2,Middle,Tertiary,1,No,No,Yes,No,78.4,73.9,67.3,50.4,63.9,No,13.0,Low
STU0913,Borno,Public,Female,15,SS3,7.9,Low,Secondary,3,No,No,Yes,No,77.5,54.6,52.1,50.8,52.5,Yes,43.1,Medium
STU0914,Lagos,Public,Male,13,SS1,6.8,Low,Secondary,7,No,No,Yes,No,65.7,64.8,60.6,68.8,64.7,Yes,31.8,Low
STU0915,Lagos,Public,Female,10,JSS3,1.3,Low,Secondary,5,No,No,Yes,No,82.0,69.4,65.5,65.5,66.8,No,30.9,Low
STU0916,Edo,Public,Female,11,JSS1,8.7,Middle,None,1,No,No,Yes,No,74.3,39.2,62.6,57.9,53.2,Yes,33.5,Low
STU0917,Benue,Public,Male,18,JSS2,0.6,High,Secondary,2,No,No,Yes,No,94.0,71.1,67.9,76.8,71.9,No,6.5,Low
STU0918,Anambra,Public,Female,11,SS1,0.8,Low,Secondary,1,Yes,No,No,No,63.6,46.2,56.0,31.9,44.7,Yes,86.0,High
STU0919,Anambra,Public,Female,14,SS1,3.9,Middle,Tertiary,0,No,No,Yes,No,83.0,65.9,49.3,61.6,58.9,No,18.5,Low
STU0920,Imo,Public,Female,13,SS2,1.3,Middle,Tertiary,7,Yes,Yes,No,No,75.5,61.0,43.0,56.6,53.5,No,52.8,Medium
STU0921,Lagos,Public,Female,12,JSS3,2.0,Low,Primary,2,Yes,No,Yes,No,61.2,42.2,49.8,39.5,43.8,No,71.7,High
STU0922,Sokoto,Private,Male,18,SS3,5.9,High,Secondary,3,No,No,No,No,70.0,46.0,44.4,62.1,50.8,No,51.6,Medium
STU0923,Plateau,Public,Female,17,SS1,3.6,Low,Secondary,2,Yes,No,Yes,No,71.8,44.7,57.5,50.6,50.9,Yes,69.6,High
STU0924,Katsina,Public,Female,14,JSS1,1.7,Low,Primary,1,No,No,No,No,81.8,52.6,57.1,45.3,51.7,Yes,44.9,Medium
STU0925,Katsina,Private,Female,10,SS3,7.5,Low,Tertiary,6,No,No,Yes,No,71.5,65.2,65.9,69.0,66.7,No,32.5,Low
STU0926,Oyo,Public,Female,15,JSS3,1.2,Middle,Secondary,5,No,No,No,No,94.2,46.1,69.4,28.5,48.0,Yes,30.5,Low
STU0927,Delta,Private,Male,15,SS3,13.8,Low,None,1,No,No,Yes,No,73.8,41.7,42.1,39.8,41.2,No,55.8,Medium
STU0928,Sokoto,Public,Male,18,SS2,0.6,High,Secondary,3,No,No,Yes,No,100.0,87.1,91.7,64.7,81.2,No,8.2,Low
STU0929,Lagos,Private,Male,13,SS2,3.2,Low,Tertiary,4,No,No,Yes,No,82.4,79.4,76.2,74.9,76.8,Yes,32.9,Low
STU0930,Rivers,Private,Male,12,SS1,10.0,Low,Tertiary,1,No,No,Yes,No,74.2,57.9,58.2,57.3,57.8,Yes,60.7,Medium
STU0931,Oyo,Private,Female,13,JSS2,2.1,Low,Secondary,2,No,No,Yes,No,72.3,64.4,61.5,43.9,56.6,Yes,38.7,Medium
STU0932,Kano,Public,Male,13,JSS3,2.2,Middle,Tertiary,5,No,No,No,No,93.1,82.1,69.0,68.7,73.3,No,22.9,Low
STU0933,Rivers,Public,Female,14,SS3,0.6,Low,None,5,No,No,No,No,75.5,53.3,45.1,51.4,49.9,No,52.0,Medium
STU0934,Oyo,Public,Female,18,SS3,3.5,Low,Primary,2,No,No,Yes,No,70.3,36.6,46.3,58.8,47.2,No,53.8,Medium
STU0935,Borno,Public,Male,15,SS3,1.3,High,Primary,1,Yes,No,Yes,No,77.9,30.1,47.1,38.1,38.4,Yes,45.8,Medium
STU0936,Imo,Private,Male,11,SS1,0.9,Low,Primary,6,Yes,No,No,No,67.5,34.4,27.2,27.2,29.6,Yes,93.6,High
STU0937,Imo,Private,Female,16,JSS3,9.5,Low,Secondary,1,Yes,No,Yes,No,67.5,55.5,64.8,47.3,55.9,No,60.7,Medium
STU0938,Katsina,Public,Male,16,SS3,3.1,Middle,Secondary,5,No,No,Yes,No,90.2,73.4,71.6,50.7,65.2,Yes,26.4,Low
STU0939,Kano,Private,Male,18,JSS3,5.4,High,Tertiary,0,No,No,Yes,No,92.2,85.6,71.1,66.8,74.5,No,14.3,Low
STU0940,Oyo,Public,Female,16,JSS2,1.2,Low,Primary,6,Yes,No,Yes,No,63.9,59.0,40.4,44.3,47.9,No,51.8,Medium
STU0941,Delta,Public,Female,17,SS3,1.5,Low,Tertiary,7,Yes,No,Yes,Yes,61.9,59.5,52.5,32.8,48.3,No,81.2,High
STU0942,Plateau,Public,Male,15,SS3,3.7,Low,Secondary,3,No,No,Yes,No,90.2,56.3,69.0,57.4,60.9,Yes,25.3,Low
STU0943,Delta,Public,Male,17,JSS2,4.3,Middle,Tertiary,0,No,No,Yes,No,92.7,85.1,66.5,80.2,77.3,No,4.1,Low
STU0944,Sokoto,Public,Female,16,JSS2,1.1,Middle,Secondary,0,No,No,No,No,97.4,58.9,75.7,49.6,61.4,Yes,7.9,Low
STU0945,Plateau,Private,Male,11,SS1,2.1,Middle,Primary,2,Yes,No,Yes,No,75.8,28.1,58.7,56.5,47.8,Yes,30.7,Low
STU0946,Lagos,Public,Female,16,JSS2,5.4,Middle,Primary,5,Yes,No,Yes,No,74.1,47.7,37.6,45.3,43.5,No,53.2,Medium
STU0947,Ogun,Private,Male,12,JSS2,1.7,Middle,Secondary,2,No,No,Yes,No,81.5,48.8,52.1,64.0,55.0,Yes,24.5,Low
STU0948,Katsina,Public,Female,11,JSS2,1.8,Middle,Secondary,5,Yes,Yes,No,No,72.8,45.0,49.1,46.9,47.0,No,52.6,Medium
STU0949,Rivers,Private,Male,17,JSS1,2.8,Middle,Secondary,7,Yes,No,Yes,No,78.7,56.8,57.7,43.2,52.6,Yes,44.7,Medium
STU0950,Kaduna,Public,Male,12,SS2,0.7,Low,Secondary,3,No,No,No,No,67.4,46.3,41.8,47.9,45.3,Yes,67.8,High
STU0951,Edo,Public,Male,13,SS3,3.9,Low,Secondary,6,No,No,No,No,84.6,29.3,55.5,36.0,40.3,No,46.9,Medium
STU0952,Ogun,Private,Male,18,JSS2,3.0,Middle,Secondary,3,No,No,Yes,No,100.0,57.0,77.3,76.3,70.2,No,-9.6,Low
STU0953,Delta,Public,Male,11,JSS1,0.7,Low,Secondary,3,No,No,Yes,No,97.6,71.3,61.8,44.4,59.2,No,12.2,Low
STU0954,Katsina,Public,Female,15,SS3,2.9,Middle,Secondary,0,No,No,Yes,No,91.7,58.8,45.3,82.9,62.3,No,29.9,Low
STU0955,Borno,Public,Female,13,JSS3,0.6,Low,Tertiary,2,No,No,No,No,73.8,59.5,71.2,53.5,61.4,Yes,42.1,Medium
STU0956,Rivers,Private,Female,14,SS2,3.4,Low,Secondary,2,No,No,Yes,No,91.8,93.6,66.2,77.1,79.0,No,16.2,Low
STU0957,Borno,Public,Male,11,JSS1,5.2,Middle,Primary,0,No,No,Yes,Yes,86.0,52.9,73.0,49.2,58.4,Yes,37.0,Medium
STU0958,Borno,Public,Female,15,SS2,2.8,High,Tertiary,7,No,No,Yes,No,80.2,68.3,56.2,51.6,58.7,No,29.3,Low
STU0959,Katsina,Public,Female,11,JSS2,1.1,Low,Secondary,5,Yes,No,No,Yes,53.4,51.4,41.4,21.2,38.0,No,104.3,High
STU0960,Ogun,Public,Female,11,SS1,0.9,Low,Tertiary,0,No,No,Yes,No,78.6,83.9,97.9,64.0,81.9,No,30.4,Low
STU0961,Imo,Public,Female,14,SS1,3.9,Middle,None,4,No,No,Yes,No,88.3,59.0,42.2,55.1,52.1,Yes,21.5,Low
STU0962,Enugu,Public,Male,10,SS3,5.9,Middle,Tertiary,0,Yes,No,No,No,69.9,52.9,37.9,35.7,42.2,Yes,72.4,High
STU0963,Anambra,Private,Male,13,JSS3,1.9,Low,Primary,2,Yes,No,Yes,No,64.5,44.5,47.2,23.1,38.3,No,67.2,High
STU0964,Edo,Public,Male,12,JSS1,2.0,Middle,Primary,3,No,No,Yes,No,92.6,58.7,60.5,69.4,62.9,Yes,11.9,Low
STU0965,Edo,Private,Female,10,SS1,5.2,Low,Primary,3,No,No,Yes,No,69.0,41.2,60.7,60.5,54.1,No,48.6,Medium
STU0966,Benue,Public,Female,16,SS1,4.8,Low,Tertiary,0,Yes,No,Yes,No,74.8,55.8,68.7,41.8,55.4,No,62.4,Medium
STU0967,Delta,Public,Female,12,JSS3,0.9,Low,Primary,6,Yes,No,Yes,No,71.2,47.0,50.7,34.8,44.2,No,67.1,High
STU0968,Delta,Private,Female,11,SS3,1.3,High,Secondary,1,No,No,No,No,78.8,36.1,43.0,50.8,43.3,No,37.8,Medium
STU0969,Sokoto,Public,Male,13,JSS3,4.9,Low,None,5,No,No,Yes,No,77.8,69.5,38.3,47.8,51.9,No,35.1,Medium
STU0970,Edo,Private,Female,11,SS3,0.5,High,Tertiary,2,No,No,Yes,No,90.7,66.1,95.3,89.7,83.7,No,12.5,Low
STU0971,Oyo,Private,Male,12,JSS2,4.6,High,Primary,1,No,No,Yes,No,93.2,78.4,53.5,51.7,61.2,No,-3.6,Low
STU0972,Benue,Private,Male,15,JSS1,1.9,High,Secondary,0,No,No,No,No,84.0,59.6,45.5,29.2,44.8,Yes,38.9,Medium
STU0973,Edo,Public,Female,15,JSS3,2.3,Low,Tertiary,5,No,No,Yes,No,76.4,60.5,60.8,84.0,68.4,No,27.2,Low
STU0974,Sokoto,Private,Male,16,JSS2,1.0,Low,Secondary,7,No,No,Yes,No,89.1,73.2,77.4,70.3,73.6,No,20.3,Low
STU0975,Katsina,Public,Female,15,SS2,4.9,Middle,Tertiary,6,No,No,Yes,No,82.1,71.0,78.1,65.5,71.5,No,23.6,Low
STU0976,Kano,Public,Female,16,SS2,2.9,Low,None,3,No,No,Yes,No,80.7,48.4,54.8,54.8,52.7,Yes,49.2,Medium
STU0977,Katsina,Public,Male,17,JSS1,1.1,Middle,Secondary,6,Yes,No,Yes,No,77.6,49.0,39.0,67.4,51.8,No,49.6,Medium
STU0978,Anambra,Private,Female,11,SS2,0.5,Middle,Secondary,2,No,No,Yes,No,97.9,71.3,76.2,73.2,73.6,No,-5.9,Low
STU0979,Rivers,Public,Female,10,SS1,1.7,Low,Tertiary,2,Yes,No,Yes,No,71.6,62.6,58.6,68.7,63.3,No,55.8,Medium
STU0980,Edo,Public,Female,11,JSS1,11.0,Low,Tertiary,5,No,No,Yes,No,77.7,63.3,79.7,71.2,71.4,No,37.6,Medium
STU0981,Anambra,Public,Female,17,SS3,5.3,Low,Tertiary,4,No,No,Yes,No,88.2,77.7,77.7,59.9,71.8,No,27.6,Low
STU0982,Kaduna,Private,Male,10,JSS1,4.5,Low,Secondary,5,Yes,No,No,No,69.6,38.5,56.8,52.9,49.4,No,69.6,High
STU0983,Sokoto,Public,Male,14,SS2,2.9,Low,Primary,7,No,No,Yes,No,76.6,59.3,47.9,37.2,48.1,Yes,36.0,Medium
STU0984,Rivers,Private,Female,11,JSS2,9.1,Low,Primary,5,No,Yes,Yes,No,75.1,64.7,33.7,62.5,53.6,No,34.9,Low
STU0985,Borno,Public,Male,10,JSS3,0.6,Low,None,7,No,No,No,No,86.0,36.5,42.0,42.6,40.4,Yes,39.3,Medium
STU0986,Kano,Public,Female,14,SS2,1.8,Low,Primary,7,Yes,Yes,No,No,73.2,58.6,37.7,52.5,49.6,No,78.0,High
STU0987,Plateau,Public,Female,17,JSS3,2.5,Low,None,5,Yes,No,No,No,74.3,24.2,42.7,30.2,32.4,Yes,75.3,High
STU0988,Lagos,Public,Female,16,SS1,1.1,Low,Secondary,0,Yes,No,Yes,No,69.8,61.8,64.7,61.9,62.8,No,52.1,Medium
STU0989,Borno,Public,Male,18,JSS1,5.0,Low,Secondary,3,Yes,No,Yes,No,63.8,58.9,41.8,46.0,48.9,No,64.2,Medium
STU0990,Kaduna,Public,Male,11,SS2,2.0,Low,None,4,Yes,No,Yes,No,69.4,47.1,37.4,33.5,39.3,Yes,66.6,High
STU0991,Edo,Private,Male,16,JSS1,6.4,Middle,Tertiary,1,Yes,No,Yes,No,70.4,80.4,55.0,50.3,61.9,No,40.5,Medium
STU0992,Lagos,Public,Male,14,SS2,4.3,Low,Secondary,3,No,No,Yes,No,70.3,75.9,60.1,77.1,71.0,Yes,43.7,Medium
STU0993,Kano,Public,Female,10,SS1,1.3,Low,None,0,No,Yes,No,No,65.8,34.6,54.3,39.3,42.7,No,67.2,High
STU0994,Benue,Private,Female,15,JSS3,3.2,Low,None,1,No,No,Yes,No,77.6,51.9,63.3,46.1,53.8,No,32.7,Low
STU0995,Edo,Public,Male,17,JSS1,1.2,Low,Secondary,3,Yes,No,Yes,No,68.3,68.8,55.7,47.0,57.2,No,52.4,Medium
STU0996,Sokoto,Public,Male,18,SS2,2.5,Middle,Secondary,7,No,No,No,Yes,82.7,44.7,57.3,40.5,47.5,Yes,41.7,Medium
STU0997,Plateau,Public,Male,10,SS1,1.1,Low,Primary,5,No,No,Yes,Yes,87.0,71.0,58.4,47.0,58.8,Yes,30.6,Low
STU0998,Anambra,Public,Male,15,SS3,0.5,Middle,Secondary,5,No,Yes,Yes,No,100.0,72.4,58.7,75.2,68.8,Yes,-6.9,Low
STU0999,Oyo,Public,Female,17,SS3,15.5,Middle,Secondary,3,No,No,Yes,No,70.7,58.3,62.3,69.2,63.3,Yes,36.8,Medium
STU1000,Lagos,Private,Female,15,SS2,5.6,Low,Primary,1,Yes,No,Yes,No,75.0,65.2,32.7,33.7,43.9,Yes,53.3,Medium
